startTime,endTime,eventID,roadID,value1,value2
10,70000,1,101209,2,-999
10,70000,1,102586,2,-999
10,70000,1,102171,2,-999
10,70000,1,102979,2,-999
10,70000,1,101236,2,-999
10,70000,1,101373,2,-999
10,70000,1,100050,2,-999
10,70000,1,103105,2,-999
10,70000,1,104702,2,-999
10,70000,1,102150,2,-999
10,70000,1,101702,2,-999
10,70000,1,106091,2,-999
10,70000,1,100285,2,-999
10,70000,1,107984,2,-999
10,70000,1,102759,2,-999
10,70000,1,105953,2,-999
10,70000,1,102014,2,-999
10,70000,1,107653,2,-999
10,70000,1,106970,2,-999
10,70000,1,104877,2,-999
10,70000,1,107410,2,-999
10,70000,1,103394,2,-999
10,70000,1,108203,2,-999
10,70000,1,103014,2,-999
10,70000,1,103104,2,-999
10,70000,1,107577,2,-999
10,70000,1,104862,2,-999
10,70000,1,106243,2,-999
10,70000,1,105056,2,-999
10,70000,1,106769,2,-999
10,70000,1,104203,2,-999
10,70000,1,102502,2,-999
10,70000,1,105641,2,-999
10,70000,1,104025,2,-999
10,70000,1,106088,2,-999
10,70000,1,101731,2,-999
10,70000,1,105348,2,-999
10,70000,1,100317,2,-999
10,70000,1,102861,2,-999
10,70000,1,102593,2,-999
10,70000,1,107557,2,-999
10,70000,1,105611,2,-999
10,70000,1,101878,2,-999
10,70000,1,100658,2,-999
10,70000,1,103438,2,-999
10,70000,1,101852,2,-999
10,70000,1,106508,2,-999
10,70000,1,106788,2,-999
10,70000,1,108057,2,-999
10,70000,1,102216,2,-999
10,70000,1,103271,2,-999
10,70000,1,105756,2,-999
10,70000,1,106700,2,-999
10,70000,1,102436,2,-999
10,70000,1,108187,2,-999
10,70000,1,100980,2,-999
10,70000,1,103107,2,-999
10,70000,1,108443,2,-999
10,70000,1,102673,2,-999
10,70000,1,105522,2,-999
10,70000,1,106310,2,-999
10,70000,1,108333,2,-999
10,70000,1,103668,2,-999
10,70000,1,107589,2,-999
10,70000,1,101178,2,-999
10,70000,1,104653,2,-999
10,70000,1,101961,2,-999
10,70000,1,101379,2,-999
10,70000,1,100792,2,-999
10,70000,1,106028,2,-999
10,70000,1,104599,2,-999
10,70000,1,103306,2,-999
10,70000,1,101119,2,-999
10,70000,1,102013,2,-999
10,70000,1,105495,2,-999
10,70000,1,102701,2,-999
10,70000,1,106439,2,-999
10,70000,1,101879,2,-999
10,70000,1,107023,2,-999
10,70000,1,106153,2,-999
10,70000,1,100622,2,-999
10,70000,1,101376,2,-999
10,70000,1,106489,2,-999
10,70000,1,104043,2,-999
10,70000,1,101391,2,-999
10,70000,1,105998,2,-999
10,70000,1,106464,2,-999
10,70000,1,103594,2,-999
10,70000,1,108025,2,-999
10,70000,1,107471,2,-999
10,70000,1,107655,2,-999
10,70000,1,107296,2,-999
10,70000,1,103245,2,-999
10,70000,1,103302,2,-999
10,70000,1,107186,2,-999
10,70000,1,103838,2,-999
10,70000,1,102998,2,-999
10,70000,1,107846,2,-999
10,70000,1,107724,2,-999
10,70000,1,100442,2,-999
10,70000,1,105357,2,-999
10,70000,1,103100,2,-999
10,70000,1,106867,2,-999
10,70000,1,106904,2,-999
10,70000,1,106524,2,-999
10,70000,1,100101,2,-999
10,70000,1,104871,2,-999
10,70000,1,108100,2,-999
10,70000,1,108236,2,-999
10,70000,1,107646,2,-999
10,70000,1,101598,2,-999
10,70000,1,106061,2,-999
10,70000,1,105662,2,-999
10,70000,1,108101,2,-999
10,70000,1,103854,2,-999
10,70000,1,104316,2,-999
10,70000,1,102827,2,-999
10,70000,1,105270,2,-999
10,70000,1,103179,2,-999
10,70000,1,105411,2,-999
10,70000,1,101346,2,-999
10,70000,1,105703,2,-999
10,70000,1,103603,2,-999
10,70000,1,108375,2,-999
10,70000,1,100117,2,-999
10,70000,1,102211,2,-999
10,70000,1,105644,2,-999
10,70000,1,103373,2,-999
10,70000,1,103341,2,-999
10,70000,1,100851,2,-999
10,70000,1,103223,2,-999
10,70000,1,105127,2,-999
10,70000,1,107091,2,-999
10,70000,1,106324,2,-999
10,70000,1,102401,2,-999
10,70000,1,104522,2,-999
10,70000,1,105896,2,-999
10,70000,1,101418,2,-999
10,70000,1,103301,2,-999
10,70000,1,103704,2,-999
10,70000,1,101125,2,-999
10,70000,1,104347,2,-999
10,70000,1,107565,2,-999
10,70000,1,103168,2,-999
10,70000,1,106657,2,-999
10,70000,1,108405,2,-999
10,70000,1,106051,2,-999
10,70000,1,104439,2,-999
10,70000,1,107983,2,-999
10,70000,1,101610,2,-999
10,70000,1,106593,2,-999
10,70000,1,103760,2,-999
10,70000,1,100690,2,-999
10,70000,1,106798,2,-999
10,70000,1,107553,2,-999
10,70000,1,102358,2,-999
10,70000,1,107987,2,-999
10,70000,1,104562,2,-999
10,70000,1,105376,2,-999
10,70000,1,101450,2,-999
10,70000,1,103192,2,-999
10,70000,1,108458,2,-999
10,70000,1,106678,2,-999
10,70000,1,107787,2,-999
10,70000,1,104251,2,-999
10,70000,1,105694,2,-999
10,70000,1,107668,2,-999
10,70000,1,100130,2,-999
10,70000,1,103629,2,-999
10,70000,1,105823,2,-999
10,70000,1,104972,2,-999
10,70000,1,103327,2,-999
10,70000,1,107592,2,-999
10,70000,1,105988,2,-999
10,70000,1,100713,2,-999
10,70000,1,103150,2,-999
10,70000,1,101487,2,-999
10,70000,1,102146,2,-999
10,70000,1,107870,2,-999
10,70000,1,108223,2,-999
10,70000,1,103405,2,-999
10,70000,1,106791,2,-999
10,70000,1,108277,2,-999
10,70000,1,101848,2,-999
10,70000,1,105374,2,-999
10,70000,1,108274,2,-999
10,70000,1,105649,2,-999
10,70000,1,105620,2,-999
10,70000,1,102049,2,-999
10,70000,1,105848,2,-999
10,70000,1,103098,2,-999
10,70000,1,103969,2,-999
10,70000,1,106537,2,-999
10,70000,1,108485,2,-999
10,70000,1,104452,2,-999
10,70000,1,101046,2,-999
10,70000,1,106004,2,-999
10,70000,1,103153,2,-999
10,70000,1,104361,2,-999
10,70000,1,108257,2,-999
10,70000,1,105115,2,-999
10,70000,1,107868,2,-999
10,70000,1,103891,2,-999
10,70000,1,100035,2,-999
10,70000,1,105971,2,-999
10,70000,1,104635,2,-999
10,70000,1,105803,2,-999
10,70000,1,106176,2,-999
10,70000,1,100187,2,-999
10,70000,1,101430,2,-999
10,70000,1,103369,2,-999
10,70000,1,107568,2,-999
10,70000,1,106372,2,-999
10,70000,1,108362,2,-999
10,70000,1,101662,2,-999
10,70000,1,108407,2,-999
10,70000,1,106116,2,-999
10,70000,1,106890,2,-999
10,70000,1,103498,2,-999
10,70000,1,107929,2,-999
10,70000,1,104271,2,-999
10,70000,1,100335,2,-999
10,70000,1,101706,2,-999
10,70000,1,103528,2,-999
10,70000,1,102274,2,-999
10,70000,1,102655,2,-999
10,70000,1,107865,2,-999
10,70000,1,104157,2,-999
10,70000,1,106957,2,-999
10,70000,1,102320,2,-999
10,70000,1,105189,2,-999
10,70000,1,103921,2,-999
10,70000,1,106504,2,-999
10,70000,1,108496,2,-999
10,70000,1,107536,2,-999
10,70000,1,105739,2,-999
10,70000,1,104737,2,-999
10,70000,1,106403,2,-999
10,70000,1,108142,2,-999
10,70000,1,107266,2,-999
10,70000,1,100180,2,-999
10,70000,1,102575,2,-999
10,70000,1,103831,2,-999
10,70000,1,101542,2,-999
10,70000,1,108163,2,-999
10,70000,1,107426,2,-999
10,70000,1,104508,2,-999
10,70000,1,106475,2,-999
10,70000,1,107444,2,-999
10,70000,1,108123,2,-999
10,70000,1,105892,2,-999
10,70000,1,103072,2,-999
10,70000,1,102022,2,-999
10,70000,1,100817,2,-999
10,70000,1,106062,2,-999
10,70000,1,104685,2,-999
10,70000,1,100383,2,-999
10,70000,1,102793,2,-999
10,70000,1,105586,2,-999
10,70000,1,103510,2,-999
10,70000,1,107527,2,-999
10,70000,1,106462,2,-999
10,70000,1,105322,2,-999
10,70000,1,105067,2,-999
10,70000,1,107975,2,-999
10,70000,1,105340,2,-999
10,70000,1,106645,2,-999
10,70000,1,107174,2,-999
10,70000,1,106180,2,-999
10,70000,1,102987,2,-999
10,70000,1,106441,2,-999
10,70000,1,102236,2,-999
10,70000,1,107973,2,-999
10,70000,1,103154,2,-999
10,70000,1,107287,2,-999
10,70000,1,103295,2,-999
10,70000,1,103003,2,-999
10,70000,1,106152,2,-999
10,70000,1,104688,2,-999
10,70000,1,100693,2,-999
10,70000,1,101944,2,-999
10,70000,1,107415,2,-999
10,70000,1,105687,2,-999
10,70000,1,103996,2,-999
10,70000,1,101308,2,-999
10,70000,1,104307,2,-999
10,70000,1,106155,2,-999
10,70000,1,102276,2,-999
10,70000,1,106559,2,-999
10,70000,1,104315,2,-999
10,70000,1,107538,2,-999
10,70000,1,107208,2,-999
10,70000,1,103982,2,-999
10,70000,1,104027,2,-999
10,70000,1,107298,2,-999
10,70000,1,105970,2,-999
10,70000,1,107792,2,-999
10,70000,1,101666,2,-999
10,70000,1,104055,2,-999
10,70000,1,108309,2,-999
10,70000,1,102683,2,-999
10,70000,1,107882,2,-999
10,70000,1,100638,2,-999
10,70000,1,107290,2,-999
10,70000,1,103557,2,-999
10,70000,1,107578,2,-999
10,70000,1,104742,2,-999
10,70000,1,104363,2,-999
10,70000,1,106252,2,-999
10,70000,1,107948,2,-999
10,70000,1,100794,2,-999
10,70000,1,104302,2,-999
10,70000,1,103065,2,-999
10,70000,1,102477,2,-999
10,70000,1,108565,2,-999
10,70000,1,103331,2,-999
10,70000,1,106337,2,-999
10,70000,1,107076,2,-999
10,70000,1,105363,2,-999
10,70000,1,107389,2,-999
10,70000,1,106327,2,-999
10,70000,1,105266,2,-999
10,70000,1,107420,2,-999
10,70000,1,101620,2,-999
10,70000,1,103825,2,-999
10,70000,1,107711,2,-999
10,70000,1,105812,2,-999
10,70000,1,106348,2,-999
10,70000,1,105519,2,-999
10,70000,1,104234,2,-999
10,70000,1,100550,2,-999
10,70000,1,101381,2,-999
10,70000,1,107731,2,-999
10,70000,1,104905,2,-999
10,70000,1,100108,2,-999
10,70000,1,108413,2,-999
10,70000,1,104931,2,-999
10,70000,1,105640,2,-999
10,70000,1,103506,2,-999
10,70000,1,108286,2,-999
10,70000,1,101916,2,-999
10,70000,1,106150,2,-999
10,70000,1,106204,2,-999
10,70000,1,106543,2,-999
10,70000,1,102055,2,-999
10,70000,1,104417,2,-999
10,70000,1,103580,2,-999
10,70000,1,105868,2,-999
10,70000,1,107811,2,-999
10,70000,1,104075,2,-999
10,70000,1,102507,2,-999
10,70000,1,104290,2,-999
10,70000,1,107003,2,-999
10,70000,1,107780,2,-999
10,70000,1,102879,2,-999
10,70000,1,101437,2,-999
10,70000,1,101028,2,-999
10,70000,1,101761,2,-999
10,70000,1,103175,2,-999
10,70000,1,100059,2,-999
10,70000,1,105885,2,-999
10,70000,1,107664,2,-999
10,70000,1,108095,2,-999
10,70000,1,100456,2,-999
10,70000,1,106019,2,-999
10,70000,1,107474,2,-999
10,70000,1,100330,2,-999
10,70000,1,104616,2,-999
10,70000,1,106136,2,-999
10,70000,1,103915,2,-999
10,70000,1,107785,2,-999
10,70000,1,107258,2,-999
10,70000,1,105775,2,-999
10,70000,1,104727,2,-999
10,70000,1,100660,2,-999
10,70000,1,108004,2,-999
10,70000,1,100768,2,-999
10,70000,1,102471,2,-999
10,70000,1,107566,2,-999
10,70000,1,108547,2,-999
10,70000,1,102380,2,-999
10,70000,1,105843,2,-999
10,70000,1,101493,2,-999
10,70000,1,104822,2,-999
10,70000,1,107367,2,-999
10,70000,1,105371,2,-999
10,70000,1,103975,2,-999
10,70000,1,107436,2,-999
10,70000,1,105229,2,-999
10,70000,1,102307,2,-999
10,70000,1,101173,2,-999
10,70000,1,101271,2,-999
10,70000,1,105200,2,-999
10,70000,1,107012,2,-999
10,70000,1,107467,2,-999
10,70000,1,105122,2,-999
10,70000,1,107111,2,-999
10,70000,1,103447,2,-999
10,70000,1,104507,2,-999
10,70000,1,107408,2,-999
10,70000,1,106687,2,-999
10,70000,1,106410,2,-999
10,70000,1,101556,2,-999
10,70000,1,101512,2,-999
10,70000,1,106130,2,-999
10,70000,1,107877,2,-999
10,70000,1,107963,2,-999
10,70000,1,100327,2,-999
10,70000,1,100837,2,-999
10,70000,1,104576,2,-999
10,70000,1,105002,2,-999
10,70000,1,101314,2,-999
10,70000,1,101536,2,-999
10,70000,1,100626,2,-999
10,70000,1,103093,2,-999
10,70000,1,101380,2,-999
10,70000,1,105192,2,-999
10,70000,1,100512,2,-999
10,70000,1,100866,2,-999
10,70000,1,102969,2,-999
10,70000,1,101751,2,-999
10,70000,1,106784,2,-999
10,70000,1,100822,2,-999
10,70000,1,104247,2,-999
10,70000,1,104557,2,-999
10,70000,1,101151,2,-999
10,70000,1,101897,2,-999
10,70000,1,104219,2,-999
10,70000,1,102525,2,-999
10,70000,1,104987,2,-999
10,70000,1,102931,2,-999
10,70000,1,106022,2,-999
10,70000,1,101467,2,-999
10,70000,1,105727,2,-999
10,70000,1,106008,2,-999
10,70000,1,100136,2,-999
10,70000,1,100930,2,-999
10,70000,1,104467,2,-999
10,70000,1,101109,2,-999
10,70000,1,103971,2,-999
10,70000,1,106498,2,-999
10,70000,1,107057,2,-999
10,70000,1,107981,2,-999
10,70000,1,108209,2,-999
10,70000,1,105237,2,-999
10,70000,1,105335,2,-999
10,70000,1,106009,2,-999
10,70000,1,101721,2,-999
10,70000,1,102549,2,-999
10,70000,1,105263,2,-999
10,70000,1,103938,2,-999
10,70000,1,105447,2,-999
10,70000,1,105968,2,-999
10,70000,1,103671,2,-999
10,70000,1,103741,2,-999
10,70000,1,100477,2,-999
10,70000,1,100491,2,-999
10,70000,1,104272,2,-999
10,70000,1,104834,2,-999
10,70000,1,108383,2,-999
10,70000,1,107992,2,-999
10,70000,1,107794,2,-999
10,70000,1,103308,2,-999
10,70000,1,103176,2,-999
10,70000,1,107425,2,-999
10,70000,1,100936,2,-999
10,70000,1,100447,2,-999
10,70000,1,102506,2,-999
10,70000,1,101421,2,-999
10,70000,1,103966,2,-999
10,70000,1,105979,2,-999
10,70000,1,102218,2,-999
10,70000,1,107423,2,-999
10,70000,1,105257,2,-999
10,70000,1,106236,2,-999
10,70000,1,107391,2,-999
10,70000,1,101115,2,-999
10,70000,1,102442,2,-999
10,70000,1,100364,2,-999
10,70000,1,108544,2,-999
10,70000,1,105180,2,-999
10,70000,1,101616,2,-999
10,70000,1,101863,2,-999
10,70000,1,104551,2,-999
10,70000,1,106478,2,-999
10,70000,1,106525,2,-999
10,70000,1,104400,2,-999
10,70000,1,106556,2,-999
10,70000,1,103919,2,-999
10,70000,1,104342,2,-999
10,70000,1,106882,2,-999
10,70000,1,101131,2,-999
10,70000,1,103875,2,-999
10,70000,1,103835,2,-999
10,70000,1,100375,2,-999
10,70000,1,108079,2,-999
10,70000,1,105280,2,-999
10,70000,1,106041,2,-999
10,70000,1,108486,2,-999
10,70000,1,105468,2,-999
10,70000,1,106635,2,-999
10,70000,1,104310,2,-999
10,70000,1,104736,2,-999
10,70000,1,106048,2,-999
10,70000,1,103019,2,-999
10,70000,1,104328,2,-999
10,70000,1,100845,2,-999
10,70000,1,100915,2,-999
10,70000,1,106889,2,-999
10,70000,1,108506,2,-999
10,70000,1,101414,2,-999
10,70000,1,108238,2,-999
10,70000,1,108090,2,-999
10,70000,1,101482,2,-999
10,70000,1,107254,2,-999
10,70000,1,103899,2,-999
10,70000,1,107343,2,-999
10,70000,1,102443,2,-999
10,70000,1,104695,2,-999
10,70000,1,108442,2,-999
10,70000,1,102930,2,-999
10,70000,1,107525,2,-999
10,70000,1,102451,2,-999
10,70000,1,103062,2,-999
10,70000,1,100385,2,-999
10,70000,1,103407,2,-999
10,70000,1,107857,2,-999
10,70000,1,105833,2,-999
10,70000,1,101342,2,-999
10,70000,1,108291,2,-999
10,70000,1,102539,2,-999
10,70000,1,105298,2,-999
10,70000,1,102109,2,-999
10,70000,1,100593,2,-999
10,70000,1,102115,2,-999
10,70000,1,107645,2,-999
10,70000,1,108265,2,-999
10,70000,1,107164,2,-999
10,70000,1,103720,2,-999
10,70000,1,101737,2,-999
10,70000,1,106052,2,-999
10,70000,1,101345,2,-999
10,70000,1,107084,2,-999
10,70000,1,100844,2,-999
10,70000,1,103363,2,-999
10,70000,1,102313,2,-999
10,70000,1,101344,2,-999
10,70000,1,104982,2,-999
10,70000,1,105167,2,-999
10,70000,1,103092,2,-999
10,70000,1,103961,2,-999
10,70000,1,100263,2,-999
10,70000,1,101800,2,-999
10,70000,1,105132,2,-999
10,70000,1,100214,2,-999
10,70000,1,102089,2,-999
10,70000,1,103149,2,-999
10,70000,1,102423,2,-999
10,70000,1,104636,2,-999
10,70000,1,103458,2,-999
10,70000,1,100354,2,-999
10,70000,1,105347,2,-999
10,70000,1,104739,2,-999
10,70000,1,108551,2,-999
10,70000,1,107119,2,-999
10,70000,1,100793,2,-999
10,70000,1,103687,2,-999
10,70000,1,101315,2,-999
10,70000,1,100957,2,-999
10,70000,1,106297,2,-999
10,70000,1,107495,2,-999
10,70000,1,102729,2,-999
10,70000,1,105579,2,-999
10,70000,1,102576,2,-999
10,70000,1,107327,2,-999
10,70000,1,102961,2,-999
10,70000,1,101293,2,-999
10,70000,1,107789,2,-999
10,70000,1,100159,2,-999
10,70000,1,101559,2,-999
10,70000,1,106099,2,-999
10,70000,1,107123,2,-999
10,70000,1,103212,2,-999
10,70000,1,100208,2,-999
10,70000,1,104501,2,-999
10,70000,1,100052,2,-999
10,70000,1,103371,2,-999
10,70000,1,105353,2,-999
10,70000,1,107503,2,-999
10,70000,1,106841,2,-999
10,70000,1,100112,2,-999
10,70000,1,105689,2,-999
10,70000,1,102854,2,-999
10,70000,1,102595,2,-999
10,70000,1,102190,2,-999
10,70000,1,107443,2,-999
10,70000,1,107694,2,-999
10,70000,1,106461,2,-999
10,70000,1,104394,2,-999
10,70000,1,104977,2,-999
10,70000,1,102710,2,-999
10,70000,1,100342,2,-999
10,70000,1,101658,2,-999
10,70000,1,101568,2,-999
10,70000,1,105146,2,-999
10,70000,1,100466,2,-999
10,70000,1,103631,2,-999
10,70000,1,102625,2,-999
10,70000,1,102874,2,-999
10,70000,1,106691,2,-999
10,70000,1,103541,2,-999
10,70000,1,107001,2,-999
10,70000,1,101099,2,-999
10,70000,1,104294,2,-999
10,70000,1,100821,2,-999
10,70000,1,102083,2,-999
10,70000,1,100940,2,-999
10,70000,1,108251,2,-999
10,70000,1,102080,2,-999
10,70000,1,101372,2,-999
10,70000,1,104291,2,-999
10,70000,1,105179,2,-999
10,70000,1,100384,2,-999
10,70000,1,103963,2,-999
10,70000,1,107521,2,-999
10,70000,1,105244,2,-999
10,70000,1,105802,2,-999
10,70000,1,103323,2,-999
10,70000,1,104349,2,-999
10,70000,1,107859,2,-999
10,70000,1,106807,2,-999
10,70000,1,100750,2,-999
10,70000,1,103670,2,-999
10,70000,1,102876,2,-999
10,70000,1,100947,2,-999
10,70000,1,105490,2,-999
10,70000,1,100828,2,-999
10,70000,1,102943,2,-999
10,70000,1,102641,2,-999
10,70000,1,100739,2,-999
10,70000,1,101161,2,-999
10,70000,1,103012,2,-999
10,70000,1,108460,2,-999
10,70000,1,102288,2,-999
10,70000,1,105128,2,-999
10,70000,1,103074,2,-999
10,70000,1,100736,2,-999
10,70000,1,102113,2,-999
10,70000,1,103414,2,-999
10,70000,1,104928,2,-999
10,70000,1,104132,2,-999
10,70000,1,108202,2,-999
10,70000,1,103834,2,-999
10,70000,1,107777,2,-999
10,70000,1,103851,2,-999
10,70000,1,104112,2,-999
10,70000,1,105109,2,-999
10,70000,1,108226,2,-999
10,70000,1,106460,2,-999
10,70000,1,103481,2,-999
10,70000,1,107311,2,-999
10,70000,1,100298,2,-999
10,70000,1,102349,2,-999
10,70000,1,101233,2,-999
10,70000,1,107156,2,-999
10,70000,1,104697,2,-999
10,70000,1,106713,2,-999
10,70000,1,106474,2,-999
10,70000,1,102124,2,-999
10,70000,1,105454,2,-999
10,70000,1,107838,2,-999
10,70000,1,103614,2,-999
10,70000,1,106920,2,-999
10,70000,1,108105,2,-999
10,70000,1,108298,2,-999
10,70000,1,108386,2,-999
10,70000,1,106255,2,-999
10,70000,1,106142,2,-999
10,70000,1,101337,2,-999
10,70000,1,107801,2,-999
10,70000,1,107373,2,-999
10,70000,1,101881,2,-999
10,70000,1,100623,2,-999
10,70000,1,104844,2,-999
10,70000,1,108327,2,-999
10,70000,1,100083,2,-999
10,70000,1,103359,2,-999
10,70000,1,107292,2,-999
10,70000,1,106392,2,-999
10,70000,1,103085,2,-999
10,70000,1,102980,2,-999
10,70000,1,103736,2,-999
10,70000,1,101021,2,-999
10,70000,1,103160,2,-999
10,70000,1,108553,2,-999
10,70000,1,108347,2,-999
10,70000,1,105186,2,-999
10,70000,1,102114,2,-999
10,70000,1,101590,2,-999
10,70000,1,108473,2,-999
10,70000,1,106608,2,-999
10,70000,1,106315,2,-999
10,70000,1,108479,2,-999
10,70000,1,102762,2,-999
10,70000,1,106962,2,-999
10,70000,1,100155,2,-999
10,70000,1,104326,2,-999
10,70000,1,102758,2,-999
10,70000,1,107771,2,-999
10,70000,1,106786,2,-999
10,70000,1,106861,2,-999
10,70000,1,105240,2,-999
10,70000,1,103033,2,-999
10,70000,1,102711,2,-999
10,70000,1,107056,2,-999
10,70000,1,100701,2,-999
10,70000,1,105479,2,-999
10,70000,1,108474,2,-999
10,70000,1,103156,2,-999
10,70000,1,102891,2,-999
10,70000,1,105095,2,-999
10,70000,1,108012,2,-999
10,70000,1,103011,2,-999
10,70000,1,101065,2,-999
10,70000,1,105370,2,-999
10,70000,1,107166,2,-999
10,70000,1,101845,2,-999
10,70000,1,103132,2,-999
10,70000,1,107588,2,-999
10,70000,1,107230,2,-999
10,70000,1,103585,2,-999
10,70000,1,103260,2,-999
10,70000,1,106883,2,-999
10,70000,1,101351,2,-999
10,70000,1,101771,2,-999
10,70000,1,102503,2,-999
10,70000,1,106501,2,-999
10,70000,1,108285,2,-999
10,70000,1,101839,2,-999
10,70000,1,103445,2,-999
10,70000,1,100241,2,-999
10,70000,1,107433,2,-999
10,70000,1,102842,2,-999
10,70000,1,103767,2,-999
10,70000,1,100286,2,-999
10,70000,1,107871,2,-999
10,70000,1,108569,2,-999
10,70000,1,100489,2,-999
10,70000,1,106844,2,-999
10,70000,1,104966,2,-999
10,70000,1,108414,2,-999
10,70000,1,107019,2,-999
10,70000,1,108416,2,-999
10,70000,1,101360,2,-999
10,70000,1,102493,2,-999
10,70000,1,101990,2,-999
10,70000,1,105003,2,-999
10,70000,1,100044,2,-999
10,70000,1,104189,2,-999
10,70000,1,104846,2,-999
10,70000,1,104413,2,-999
10,70000,1,103800,2,-999
10,70000,1,101959,2,-999
10,70000,1,107204,2,-999
10,70000,1,101920,2,-999
10,70000,1,100884,2,-999
10,70000,1,105218,2,-999
10,70000,1,106752,2,-999
10,70000,1,102271,2,-999
10,70000,1,107072,2,-999
10,70000,1,107979,2,-999
10,70000,1,106743,2,-999
10,70000,1,104322,2,-999
10,70000,1,107883,2,-999
10,70000,1,106982,2,-999
10,70000,1,106488,2,-999
10,70000,1,100438,2,-999
10,70000,1,107752,2,-999
10,70000,1,107315,2,-999
10,70000,1,108531,2,-999
10,70000,1,102926,2,-999
10,70000,1,106231,2,-999
10,70000,1,103463,2,-999
10,70000,1,104710,2,-999
10,70000,1,103733,2,-999
10,70000,1,100175,2,-999
10,70000,1,105622,2,-999
10,70000,1,101436,2,-999
10,70000,1,101124,2,-999
10,70000,1,103581,2,-999
10,70000,1,103761,2,-999
10,70000,1,105886,2,-999
10,70000,1,103596,2,-999
10,70000,1,107628,2,-999
10,70000,1,102552,2,-999
10,70000,1,102773,2,-999
10,70000,1,107631,2,-999
10,70000,1,105549,2,-999
10,70000,1,101714,2,-999
10,70000,1,100762,2,-999
10,70000,1,107840,2,-999
10,70000,1,103538,2,-999
10,70000,1,105500,2,-999
10,70000,1,106632,2,-999
10,70000,1,106431,2,-999
10,70000,1,101241,2,-999
10,70000,1,103285,2,-999
10,70000,1,102900,2,-999
10,70000,1,100195,2,-999
10,70000,1,101810,2,-999
10,70000,1,101834,2,-999
10,70000,1,108022,2,-999
10,70000,1,103592,2,-999
10,70000,1,103764,2,-999
10,70000,1,101902,2,-999
10,70000,1,101537,2,-999
10,70000,1,100453,2,-999
10,70000,1,107516,2,-999
10,70000,1,107382,2,-999
10,70000,1,106073,2,-999
10,70000,1,102993,2,-999
10,70000,1,105788,2,-999
10,70000,1,106384,2,-999
10,70000,1,101653,2,-999
10,70000,1,107159,2,-999
10,70000,1,101473,2,-999
10,70000,1,104941,2,-999
10,70000,1,106103,2,-999
10,70000,1,102569,2,-999
10,70000,1,102088,2,-999
10,70000,1,105110,2,-999
10,70000,1,105352,2,-999
10,70000,1,106339,2,-999
10,70000,1,100862,2,-999
10,70000,1,105476,2,-999
10,70000,1,100710,2,-999
10,70000,1,100209,2,-999
10,70000,1,106285,2,-999
10,70000,1,101110,2,-999
10,70000,1,103976,2,-999
10,70000,1,105388,2,-999
10,70000,1,106442,2,-999
10,70000,1,101929,2,-999
10,70000,1,108302,2,-999
10,70000,1,107807,2,-999
10,70000,1,102356,2,-999
10,70000,1,108000,2,-999
10,70000,1,107313,2,-999
10,70000,1,107469,2,-999
10,70000,1,103522,2,-999
10,70000,1,108524,2,-999
10,70000,1,100472,2,-999
10,70000,1,106828,2,-999
10,70000,1,106079,2,-999
10,70000,1,105994,2,-999
10,70000,1,105460,2,-999
10,70000,1,104296,2,-999
10,70000,1,105234,2,-999
10,70000,1,103352,2,-999
10,70000,1,104113,2,-999
10,70000,1,106795,2,-999
10,70000,1,105239,2,-999
10,70000,1,107403,2,-999
10,70000,1,102715,2,-999
10,70000,1,105475,2,-999
10,70000,1,100688,2,-999
10,70000,1,106659,2,-999
10,70000,1,104570,2,-999
10,70000,1,101132,2,-999
10,70000,1,105422,2,-999
10,70000,1,104759,2,-999
10,70000,1,103396,2,-999
10,70000,1,101888,2,-999
10,70000,1,100496,2,-999
10,70000,1,101535,2,-999
10,70000,1,108001,2,-999
10,70000,1,104404,2,-999
10,70000,1,108306,2,-999
10,70000,1,102010,2,-999
10,70000,1,106114,2,-999
10,70000,1,105161,2,-999
10,70000,1,106312,2,-999
10,70000,1,102071,2,-999
10,70000,1,106824,2,-999
10,70000,1,106936,2,-999
10,70000,1,105170,2,-999
10,70000,1,101828,2,-999
10,70000,1,103772,2,-999
10,70000,1,107881,2,-999
10,70000,1,104011,2,-999
10,70000,1,102017,2,-999
10,70000,1,101585,2,-999
10,70000,1,108002,2,-999
10,70000,1,103897,2,-999
10,70000,1,106629,2,-999
10,70000,1,100675,2,-999
10,70000,1,100236,2,-999
10,70000,1,102030,2,-999
10,70000,1,108528,2,-999
10,70000,1,106473,2,-999
10,70000,1,105746,2,-999
10,70000,1,107234,2,-999
10,70000,1,105455,2,-999
10,70000,1,101024,2,-999
10,70000,1,104618,2,-999
10,70000,1,102760,2,-999
10,70000,1,101560,2,-999
10,70000,1,101884,2,-999
10,70000,1,101527,2,-999
10,70000,1,104856,2,-999
10,70000,1,104036,2,-999
10,70000,1,106450,2,-999
10,70000,1,107513,2,-999
10,70000,1,103920,2,-999
10,70000,1,102791,2,-999
10,70000,1,101092,2,-999
10,70000,1,106463,2,-999
10,70000,1,106316,2,-999
10,70000,1,100991,2,-999
10,70000,1,103304,2,-999
10,70000,1,104231,2,-999
10,70000,1,107282,2,-999
10,70000,1,106837,2,-999
10,70000,1,103053,2,-999
10,70000,1,104750,2,-999
10,70000,1,106624,2,-999
10,70000,1,101133,2,-999
10,70000,1,104782,2,-999
10,70000,1,107867,2,-999
10,70000,1,101840,2,-999
10,70000,1,104936,2,-999
